Video_ID,Title,Channel,Publish_Date,Publish_Time,Views,Likes,Disliked,Comment_Count,Video_Tags,Video_Description
q4c4NuOedXY,Passion Projects (Live) 4: Sara Chipps (Forgiveness),GitHub,2013-07-03,01:07:02,9284,60,60,Comments disabled/turned off.,"['github', 'passion projects', 'women in tech', 'presentation', 'discussion', 'user experience', 'design', 'web design', 'julie ann horvath', 'sarah chipps', 'girl develop it', 'girldevelopit', 'javascript', 'node', 'npm', 'side projects', 'learning', 'sara chipps']","The 4th episode of the Passion Projects series, featuring Sara Chipps. Sara is the CTO of Levo League, where she focuses on developer happiness as a metric for success. In 2010, she co-founded Girl Develop It because she thinks that the development community could use a few more ladies.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
ztaWfi0Aaqk,Passion Projects (Live) 3: Timoni West (UX and User Data),GitHub,2013-06-10,14:28:36,4857,78,78,Comments disabled/turned off.,"['github', 'passion projects', 'women in tech', 'presentation', 'discussion', 'user experience', 'design', 'web design', 'timoni west', 'julie ann horvath', 'big data', 'ux', 'interface design', 'quantified self', 'analytics', 'wikipedia', 'flickr']","Our 3rd Passion Projects talk, recorded live with Timoni West. Timoni is a Brooklyn-based designer currently working on UX at Foursquare. Before that, she freelanced with amazing startups around the country including Bitly, Lift, Airtime, Flickr, Causes, and Recollect. Like many web designers, she splits her time between product design, user experience, and implementation, and her heart belongs to all three.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
hSm7zvVYgvM,Git Merge • HubTags (Lars Schneider),GitHub,2013-06-08,01:16:37,337,0,0,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge', 'emscripten', 'hubtags']","Subscribe: http://bit.ly/subgithub • Using the power of emscripten to create ctags.js, HubTags is a Chrome extension that brings the power of ctags to GitHub's UI. Demonstrated by the maintainer, Lars Schneider. About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
4ZWqr6iih3s,Git Merge • Current status of libgit2 (Russell Belfer),GitHub,2013-06-08,01:16:37,1693,12,12,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge', 'libgit2']","Subscribe: http://bit.ly/subgithub • Russell Belfer, a member of the libgit2 core team, describes the current status of the library.About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
NmxZczuN7_8,Git Merge • Gapply.vim (Andrew Radev),GitHub,2013-06-08,01:16:38,1784,15,15,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge', 'vim']","Subscribe: http://bit.ly/subgithub • Andrew Radev demonstrates his vim plugin Gapply.vim, which allows to you edit a git diff and apply it directly to the index before committing.About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
Zhl0PUKztvc,Git Merge • Gource (Tobias Preuss),GitHub,2013-06-08,01:16:38,1180,14,14,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge', 'gource']","Subscribe: http://bit.ly/subgithub • Tobias Preuss demonstrates the gource VCS visualizer. The project is maintained by Andrew Cauldwell.https://code.google.com/p/gource/About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
Dl416_yVqhU,Git Merge • The state of Teaching Git (Matthew McCullough),GitHub,2013-06-07,18:20:32,3215,13,13,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge', 'git training']","Subscribe: http://bit.ly/subgithub •  Matthew McCullough discusses the past, present, and future of training & educational materials for git. About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
ox3G_4rQrQQ,Git Merge • A description of libgit2 (Ben Straub),GitHub,2013-06-07,18:20:32,1252,6,6,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge', 'libgit2', 'the c programming language']","Subscribe: http://bit.ly/subgithub • Ben Straub describes the motivations of libgit2, describes the state of current bindings in other languages, and answers a few questions. About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
z4DgbC1m8yE,Git Merge • Git integration with Intellij (Kirill Likhodedov),GitHub,2013-06-07,18:20:32,6353,20,20,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge', 'IntelliJ IDEA (Software)']","Subscribe: http://bit.ly/subgithub • Kirill demonstrates Intellij IDEA's git integration.About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
5643CSFvgmY,Git Merge • Git in Team Foundation (Ed Thomson),GitHub,2013-06-07,18:20:32,926,0,0,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge']","Subscribe: http://bit.ly/subgithub • About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
3MHVPW8Yn2w,Git Merge • GitHub Contributors (Sergio Gil),GitHub,2013-06-07,18:20:32,423,0,0,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge']","Subscribe: http://bit.ly/subgithub • Sergio Gil demonstrates his app GitHub Contributors, which shows a ranking of a user's contribution to a variety of projects.About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
b9IJjxDZXcg,Git Merge • Recursive Submodule Checkout (Jens Lehmann & Haiko Voigt),GitHub,2013-06-05,21:33:17,1571,5,5,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge']","Subscribe: http://bit.ly/subgithub • Jens Lehmann and Haiko Voigt describe their work on the recursive checkout of git submodules, a feature expected to make them much easier to use.About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
CtIkm9Zy1iw,Git Merge • git bisect (Christian Couder),GitHub,2013-06-05,21:32:48,927,5,5,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge']","Subscribe: http://bit.ly/subgithub • Christian Couder discusses git bisect's impact on debugging.About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
FMZ2_-Ny_zc,Git Merge • git-imerge (Michael Haggerty),GitHub,2013-06-05,21:32:05,7889,113,113,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge']","Subscribe: http://bit.ly/subgithub • Michael Haggerty describes his git-imerge tool in detail, which performs merges between git branches incrementally. If conflicts are encountered, the tool figures out exactly which pairs of commits conflict, and presents the user with one pairwise conflict at a time for resolution.About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
tRh20KrM5Os,Git Merge • bfg-repo-cleaner (Roberto Tyley),GitHub,2013-06-05,21:31:32,3126,24,24,Comments disabled/turned off.,"['git', 'github', 'collaboration', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'git merge']","Subscribe: http://bit.ly/subgithub • Roberto Tyley demonstrates his BFG tool for cleaning up your repos. The demo includes a speed comparison between BFG running on a Raspberry Pi vs. git-filter-branch running on a regular PC. The BFG wins handily.About Git MergeGit Merge is a Git user conference, held to bring together Git users and Git developers. This May, they came together in Berlin to improve the world of Git for everyone."
